query,full_float_best_row,full_float_best_score,binary_top1_row,binary_top1_full_score,top1_full_score_gap,top1_agrees,candidate_count,candidate_best_row,candidate_best_full_score,candidate_best_full_score_gap,candidates_agree,pool,binary_dimensions,query_id
668,687204,0.8224537372589111,338275,0.6772263050079346,0.14522743225097656,False,100,687204,0.8224537372589111,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,174273
669,267122,0.7731952667236328,713918,0.5667511820793152,0.20644408464431763,False,100,742342,0.6845616102218628,0.08863365650177002,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,715508
670,36614,0.8161309361457825,36614,0.8161308765411377,5.960464477539063e-08,True,100,36614,0.8161308765411377,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,541274
671,641173,0.8218399882316589,545472,0.6408435702323914,0.18099641799926758,False,100,337777,0.746397852897644,0.07544213533401489,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,748054
672,578501,0.7897390127182007,606972,0.6771637201309204,0.11257529258728027,False,100,578501,0.7897390127182007,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,786857
673,98409,0.8240143656730652,834033,0.7069814205169678,0.11703294515609741,False,100,872689,0.816918134689331,0.007096230983734131,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,183874
674,169531,0.8119305968284607,40491,0.6132243275642395,0.1987062692642212,False,100,169531,0.8119305968284607,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,409143
675,576108,0.7598893642425537,950375,0.4228498935699463,0.3370394706726074,False,100,597011,0.6742936372756958,0.08559572696685791,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1037250
676,831646,0.8622936606407166,367594,0.4136846661567688,0.44860899448394775,False,100,831646,0.8622936606407166,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1088309
677,9678,0.7070333957672119,427602,0.642137348651886,0.06489604711532593,False,100,545942,0.6855612993240356,0.02147209644317627,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,993606
678,149719,0.7892588973045349,166095,0.5387933850288391,0.2504655122756958,False,100,37651,0.7470975518226624,0.04216134548187256,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1014131
679,308194,0.7865593433380127,246502,0.6909912824630737,0.09556806087493896,False,100,180590,0.7170640230178833,0.0694953203201294,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,600350
680,482917,0.8146236538887024,367219,0.6911170482635498,0.12350660562515259,False,100,413470,0.7252631187438965,0.08936053514480591,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1102325
681,595568,0.7355992794036865,892819,0.5144122242927551,0.2211870551109314,False,100,20047,0.6843815445899963,0.051217734813690186,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,794665
682,610103,0.6995240449905396,735527,0.5530781745910645,0.1464458703994751,False,100,905920,0.6266229152679443,0.07290112972259521,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,112035
683,31572,0.8036733269691467,187092,0.5656341910362244,0.23803913593292236,False,100,31572,0.803673267364502,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,144694
684,286905,0.7948607206344604,451560,0.7666884660720825,0.02817225456237793,False,100,286905,0.7948607206344604,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1040082
685,349614,0.7683566808700562,179288,0.6610981225967407,0.10725855827331543,False,100,174106,0.7581117749214172,0.010244905948638916,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1069983
686,686481,0.7712224721908569,659357,0.6866308450698853,0.08459162712097168,False,100,589769,0.7468447685241699,0.02437770366668701,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,132317
687,980636,0.8064216375350952,791560,0.6818549633026123,0.12456667423248291,False,100,980636,0.8064216375350952,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,156215
688,156023,0.8767896890640259,746342,0.8358148336410522,0.04097485542297363,False,100,156023,0.8767897486686707,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,98817
689,657771,0.7970842123031616,50902,0.7463338375091553,0.05075037479400635,False,100,630710,0.7854905128479004,0.01159369945526123,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,329369
690,109258,0.877226710319519,900448,0.7511364817619324,0.12609022855758667,False,100,109258,0.8772266507148743,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,403095
691,424162,0.8204050064086914,873611,0.6388809680938721,0.18152403831481934,False,100,424162,0.8204050064086914,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1098787
692,580323,0.8732856512069702,580323,0.8732857704162598,-1.1920928955078125e-07,True,100,580323,0.8732857704162598,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,630318
693,248041,0.7322602868080139,127335,0.5609860420227051,0.17127424478530884,False,100,248041,0.7322603464126587,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1059504
694,755570,0.7320737838745117,154240,0.5154138803482056,0.21665990352630615,False,100,91446,0.6207793951034546,0.11129438877105713,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,636434
695,351815,0.8916046023368835,351815,0.8916046023368835,0.0,True,100,351815,0.8916046023368835,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1088715
696,875697,0.6827210783958435,549942,0.5982163548469543,0.08450472354888916,False,100,875697,0.6827210783958435,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,611468
697,817286,0.7828146815299988,836119,0.6032214164733887,0.1795932650566101,False,100,817286,0.782814621925354,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1074995
698,683221,0.9234025478363037,248273,0.8896647095680237,0.03373783826828003,False,100,683221,0.9234025478363037,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,428847
699,956451,0.8044521808624268,956451,0.8044520616531372,1.1920928955078125e-07,True,100,956451,0.8044520616531372,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,719749
700,35774,0.7133880257606506,873051,0.6673370599746704,0.046050965785980225,False,100,35774,0.7133880257606506,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1092484
701,680315,0.7706683874130249,590160,0.7352334260940552,0.03543496131896973,False,100,680315,0.7706685066223145,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,434369
702,291845,0.8692689538002014,291845,0.8692690134048462,-5.960464477539063e-08,True,100,291845,0.8692690134048462,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,171691
703,139718,0.8452757596969604,139718,0.8452757596969604,0.0,True,100,139718,0.8452757596969604,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,244808
704,42293,0.823991060256958,42293,0.8239911198616028,-5.960464477539063e-08,True,100,42293,0.8239911198616028,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1087492
705,651500,0.820053219795227,911274,0.6544908285140991,0.16556239128112793,False,100,651500,0.8200531601905823,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,736713
706,284807,0.6702610850334167,584707,0.5666249394416809,0.10363614559173584,False,100,951274,0.6485321521759033,0.021728932857513428,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1090063
707,321249,0.7938665747642517,520019,0.731609582901001,0.06225699186325073,False,100,679686,0.7798106670379639,0.014055907726287842,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,921621
708,515323,0.8571659326553345,758336,0.8269804120063782,0.0301855206489563,False,100,515323,0.8571659326553345,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,437324
709,312287,0.8708521127700806,702975,0.8685975074768066,0.0022546052932739258,False,100,312287,0.8708521127700806,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1096021
710,124346,0.7797102332115173,37792,0.5225979089736938,0.2571123242378235,False,100,635198,0.6729605197906494,0.10674971342086792,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,891498
711,637461,0.7318326830863953,549527,0.573439359664917,0.15839332342147827,False,100,155574,0.7308590412139893,0.0009736418724060059,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1084326
712,797962,0.7432266473770142,207492,0.5544799566268921,0.18874669075012207,False,100,797962,0.7432265281677246,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,94865
713,150302,0.6929588317871094,986231,0.4363274872303009,0.25663134455680847,False,100,765642,0.6090824604034424,0.08387637138366699,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,524835
714,611289,0.6983880400657654,998462,0.5251989364624023,0.17318910360336304,False,100,786484,0.6595844030380249,0.03880363702774048,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,456551
715,316291,0.8331801891326904,918371,0.4463767111301422,0.3868034780025482,False,100,316291,0.8331801295280457,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1091659
716,572573,0.8099716901779175,513853,0.6553208827972412,0.15465080738067627,False,100,882536,0.7908542156219482,0.01911747455596924,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,995141
717,773726,0.7719953060150146,206959,0.6646307706832886,0.10736453533172607,False,100,299402,0.7433044910430908,0.028690814971923828,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1086391
718,74703,0.6985940933227539,539661,0.5192760825157166,0.17931801080703735,False,100,226323,0.6875969171524048,0.010997176170349121,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,736347
719,225644,0.7490121722221375,778167,0.6560171246528625,0.0929950475692749,False,100,225644,0.7490121722221375,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,167994
720,913717,0.8524218201637268,958640,0.6835612058639526,0.16886061429977417,False,100,913717,0.8524218201637268,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,230891
721,587484,0.8413905501365662,126844,0.6327046155929565,0.20868593454360962,False,100,587484,0.8413905501365662,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1072750
722,696576,0.7927005290985107,32612,0.7866966724395752,0.006003856658935547,False,100,32612,0.7866966724395752,0.006003856658935547,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1098044
723,574177,0.7709057927131653,489908,0.6103760004043579,0.16052979230880737,False,100,838680,0.7343452572822571,0.0365605354309082,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,127315
724,801159,0.8297046422958374,68887,0.5080505609512329,0.3216540813446045,False,100,801159,0.8297045826911926,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,647872
725,88943,0.8579045534133911,15109,0.8123664259910583,0.045538127422332764,False,100,88943,0.8579044938087463,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,259885
726,959945,0.7491663098335266,709103,0.7045208215713501,0.044645488262176514,False,100,910438,0.7416276931762695,0.00753861665725708,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,930621
727,140701,0.7834781408309937,751141,0.5985045433044434,0.1849735975265503,False,100,68450,0.7368512749671936,0.04662686586380005,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1092919
728,11994,0.8914575576782227,363148,0.8029501438140869,0.08850741386413574,False,100,11994,0.8914575576782227,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,882002
729,514152,0.8841391801834106,31572,0.7516816854476929,0.13245749473571777,False,100,514152,0.8841391801834106,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1024669
730,422111,0.8373194932937622,117121,0.5642510652542114,0.2730684280395508,False,100,422111,0.8373194932937622,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1095787
